URL,Name,Price,Rating,NumReviews
https://www.amazon.in/Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1/ref=sr_1_145?keywords=bags&qid=1679421600&sr=8-145,Half Moon Curiosity 35L Travel Laptop College School Backpack Water Resistant Slim Durable Fits 15.6 Inch Laptop Notebook with Rain cover (Navy Blue),849,3.7,(170)
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_146?keywords=bags&qid=1679421600&sr=8-146,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy,1030,4.4,"(3,134)"
https://www.amazon.in/Farraige%C2%AE-Silicone-Crossbody-Waterproof-Stationery/dp/B0B4G8W6MQ/ref=sr_1_147?keywords=bags&qid=1679421600&sr=8-147,Farraige® Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet Birthday Gift for Children Students Girls,684,4.4,(25)
https://www.amazon.in/Genie-Clara-Backpack-Women-compartments/dp/B097JJGR1N/ref=sr_1_148?keywords=bags&qid=1679421600&sr=8-148,"Genie Clara Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",1025,4.2,(57)
https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2KR6T9/ref=sr_1_149?keywords=bags&qid=1679421600&sr=8-149,"POLESTAR Enzo 15.6 inch 35 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty",619,4.2,"(3,771)"
https://www.amazon.in/Police-Polyester-Laptop-Spec-Backpack/dp/B07ZB8NWTZ/ref=sr_1_150?keywords=bags&qid=1679421600&sr=8-150,POLICE Polyester 35 Ltr Laptop Big Low Spec Laptop Backpack - Black/Navy,1569,3.3,(188)
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3F1G7T/ref=sr_1_151?keywords=bags&qid=1679421600&sr=8-151,ADISA Laptop Backpack 31 Ltrs,499,4.0,"(9,085)"
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B09HX54TGF/ref=sr_1_152?keywords=bags&qid=1679421600&sr=8-152,COSMUS Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Maroon College Bag,1181,4.2,"(1,364)"
https://www.amazon.in/uppercase-Backpack-2300EBP1-resistant-sustainable/dp/B0BWNCV31F/ref=sr_1_153?keywords=bags&qid=1679421600&sr=8-153,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",1600,4.0,(373)
https://www.amazon.in/Expandable-Backpack-Water-resistant-Business-Charging/dp/B0B6FNB898/ref=sr_1_154?keywords=bags&qid=1679421600&sr=8-154,"Arctic Hunter Laptop Bag Expandable Backpack for 16 inch Lapotp 40L Travel Backpack Water-resistant Business School Backpack with USB Port for Men and Women,Black",3324,4.2,(21)
https://www.amazon.in/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/ref=sr_1_155?keywords=bags&qid=1679421600&sr=8-155,Aristrocrat Unisex Laptop Bag Grey,699,4.4,(18)
https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903340000000/dp/B012D4QWES/ref=sr_1_156?keywords=bags&qid=1679421600&sr=8-156,Wildcraft Turnaround Polyester 14 inch 27 Ltrs Blue Laptop Bag (8903340000000),1895,4.3,"(3,230)"
https://www.amazon.in/Lenovo-Laptop-Everyday-Backpack-Black/dp/B07GM5NR14/ref=sr_1_157?keywords=bags&qid=1679421600&sr=8-157,Lenovo Everyday Laptop Backpack B515 15.6-inch Water Repellent Black,890,4.1,"(3,668)"
https://www.amazon.in/Baggit-Womens-Laptop-Bag-Large/dp/B0BNTPMT2G/ref=sr_1_158?keywords=bags&qid=1679421600&sr=8-158,Baggit Women's Laptop Bag - Large (Blue),1259,,
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_159?keywords=bags&qid=1679421600&sr=8-159,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,1030,4.4,"(2,611)"
https://www.amazon.in/Anti-Theft-Backpack-Expandable-Water-resistant-Convertible/dp/B0B6FZ3YNV/ref=sr_1_160?keywords=bags&qid=1679421600&sr=8-160,"Golden Wolf Backpack 35L Expandable Travel Backpack for Men and Women Anti-theft Laptop Bag with Lock Water-resistant Convertible Backpack with USB Port Travel Business College Bag for Men,Black",2564,4.4,(37)
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTT2HZY/ref=sr_1_161?keywords=bags&qid=1679421607&sr=8-161,ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Navy),599,4.0,(32)
https://www.amazon.in/gp/bestsellers/shoes/1983357031/ref=sr_bs_1_1983357031_1,"SACCI MUCCI Women's Rainbow Sling Bag, Handmade Bags for Females - 100% Vegan Leather and Coated Duck canvas Fabric, Lightweight and Durable",449,4.2,(657)
https://www.amazon.in/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGXXR5/ref=sr_1_163?keywords=bags&qid=1679421607&sr=8-163,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook",989,4.1,(107)
https://www.amazon.in/Half-Moon-Backpack-Compartment-Reflective/dp/B0BHX7GY16/ref=sr_1_164?keywords=bags&qid=1679421607&sr=8-164,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,"(2,343)"
https://www.amazon.in/Business-Casual-Compartment-Resistant-Backpack/dp/B08N6HSJJ5/ref=sr_1_165?keywords=bags&qid=1679421607&sr=8-165,URBAN WOLF 30L Casual Dual Compartment Water Resistant Laptop Backpack Unisex Bags for Office/ Travel/ Business/ College/ School (Black),719,4.0,(923)
https://www.amazon.in/Victorinox-Nylon-Black-Laptop-31322601/dp/B004UCORV2/ref=sr_1_166?keywords=bags&qid=1679421607&sr=8-166,Victorinox Nylon Black Laptop Bag (31322601),25320,4.5,(11)
https://www.amazon.in/SBCOLLECTION-Premium-Backpack-Water-Resistance-Business/dp/B0BXL5B1J4/ref=sr_1_167?keywords=bags&qid=1679421607&sr=8-167,SBCOLLECTION Premium School College Office Laptop Daily Use Backpack for All Day Traveler,229,4.5,(3)
https://www.amazon.in/gp/bestsellers/sports/3403740031/ref=sr_bs_7_3403740031_1,Li-Ning Panther Double Zipper Polyester Badminton Kit Bag,999,4.3,(316)
https://www.amazon.in/bg1905-Capacity-Laptop-Travelling-Backpack/dp/B082MKHDJ1/ref=sr_1_169?keywords=bags&qid=1679421607&sr=8-169,TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,2849,4.3,(64)
https://www.amazon.in/Capacity-Cosmetic-Portable-Leather-Organizer/dp/B0BTDKL3KX/ref=sr_1_170?keywords=bags&qid=1679421607&sr=8-170,"Renva Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetic Bag, Makeup Storage Bags with Handle and Divider,Makeup Organizer Bags (1 pcs, Black)",629,4.1,(18)
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_171?keywords=bags&qid=1679421607&sr=8-171,"WILDHORN 31L Laptop Backpack for Men / Women I Fits upto 15.6"" Laptop I Waterproof I Travel / Business / College Bookbags",599,4.1,(953)
https://www.amazon.in/Urban-Tribe-Laptop-Backpack-Havana/dp/B01LXNNFDF/ref=sr_1_172?keywords=bags&qid=1679421607&sr=8-172,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",900,3.9,(708)
https://www.amazon.in/Wesley-briefcase-professional-Briefcase-messenger/dp/B0BJVDN7VT/ref=sr_1_173?keywords=bags&qid=1679421607&sr=8-173,Wesley office Laptop Bag briefcase notebook professional business 15.6 Inch Briefcase messenger sling Water resistant Laptop Bag Tablet Business Carrying Handbag for Women and Men (Charcoal Black),498,4.0,"(1,177)"
https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3L4PHK/ref=sr_1_174?keywords=bags&qid=1679421607&sr=8-174,Tabelito® Casual 15.6 Inch (39.6 cm) Water Repellent Laptop Backpack Office College School Business Travel Bag Suitable for Men Women Boys & Girls Capacity 25 Litre (Grey),549,4.2,"(1,599)"
https://www.amazon.in/Resistant-Outdoor-Shoulder-Unbalance-Earphone/dp/B07TT785P7/ref=sr_1_175?keywords=bags&qid=1679421607&sr=8-175,"Arctic Hunter Mens Sling Bag Small Chest Bag Shoulder Bag Mobile Bag Side Bag for Men with Earphone Port Water Resistant for Everyday Use Small Items and Small Electronic Product,Black",1139,4.2,(547)
https://www.amazon.in/gp/bestsellers/shoes/1983351031/ref=sr_bs_15_1983351031_1,Lavie Women's Broxa Flap Over Sling Bag | Ladies Purse Handbag,999,4.2,"(5,681)"
https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903338054702/dp/B012D51GXO/ref=sr_1_177?keywords=bags&qid=1679421614&sr=8-177,Wildcraft Turnaround Polyester 35 Ltrs Blue Laptop Bag (8903338054702),2075,4.3,"(1,159)"
https://www.amazon.in/Pattern-Backpack-Waterproof-College-Szeentp/dp/B08ZJ7R8PZ/ref=sr_1_178?keywords=bags&qid=1679421614&sr=8-178,Szeentp New Pattern Laptop Bag/Backpack Waterproof Black and Blue for School/College Guys by Szeentp,348,3.7,(8)
https://www.amazon.in/Killer-Backpack-Compartments-Polyester-Waterproof/dp/B07CDD6YS2/ref=sr_1_179?keywords=bags&qid=1679421614&sr=8-179,KILLER Louis 38L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,1664,4.4,"(11,120)"
https://www.amazon.in/Aircase-Backpack-Rucksack-Anti-Theft-Charging/dp/B07SX3X79F/ref=sr_1_180?keywords=bags&qid=1679421614&sr=8-180,"AirCase Laptop bag Anti Theft Backpack for Office College & Travel fits upto 15.6"" Laptop/Macbook, Waterproof, Durable, Multi-Pockets, 180° open (Black)- 1 Yr warranty",1199,4.3,(160)
https://www.amazon.in/PLAYY-BAGS-Backpack-College-Students/dp/B099N8JRVJ/ref=sr_1_181?keywords=bags&qid=1679421614&sr=8-181,PLAYY BAGS Large 35 L Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students(Navy Blue),599,3.3,(111)
https://www.amazon.in/F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_182?keywords=bags&qid=1679421614&sr=8-182,F Gear Tycoon 27 Liters Laptop Backpack Sch Bag(Black),1168,4.4,(216)
https://www.amazon.in/F-Gear-Blow-Laptop-Backpack/dp/B078J63VRY/ref=sr_1_183?keywords=bags&qid=1679421614&sr=8-183,"F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Black,Grey) Sch Bag",931,4.3,"(1,256)"
https://www.amazon.in/SAFARI-26-5-Laptop-Backpack-WANDERER19CBRED/dp/B07NSCCGBK/ref=sr_1_184?keywords=bags&qid=1679421614&sr=8-184,SAFARI 46 cms Red Laptop/Casual/School/College Backpack (WANDERER19CBRED),1149,4.3,(264)
https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2JSJ6N/ref=sr_1_185?keywords=bags&qid=1679421614&sr=8-185,"POLESTAR Leader 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",599,4.1,"(3,430)"
https://www.amazon.in/F-Gear-Blow-Laptop-Backpack-Red/dp/B0749MPCFT/ref=sr_1_186?keywords=bags&qid=1679421614&sr=8-186,"F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Red,Grey) Sch Bag",1096,4.4,(281)
https://www.amazon.in/Wildcraft-Solid-Backpack-Grey-11911/dp/B07N1CM9QS/ref=sr_1_187?keywords=bags&qid=1679421614&sr=8-187,Wildcraft 35 Ltrs 18.5 cms Backpack (11911 Grey_Grey),1266,4.2,(160)
https://www.amazon.in/ZIPLOC-Polyester-Waterproof-Backpack-Business/dp/B099FFLQ5Q/ref=sr_1_188?keywords=bags&qid=1679421614&sr=8-188,ZIPLOC Polyester 42 Liters Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack ( Black ),1599,3.6,(10)
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D2ZFX/ref=sr_1_189?keywords=bags&qid=1679421614&sr=8-189,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Navy College Bag,1181,4.2,"(1,364)"
https://www.amazon.in/Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07FC4D9B5/ref=sr_1_190_mod_primary_new?keywords=bags&qid=1679421614&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-190,Wildcraft Work Packs'18 21 Ltrs Black Laptop Backpack (Streak Plus),1699,4.4,"(1,905)"
https://www.amazon.in/Scratch-Resistant-Anti-Theft-Shoulder-Earphone/dp/B084RHGTCQ/ref=sr_1_191?keywords=bags&qid=1679421614&sr=8-191,"Arctic Hunter Sling Bag for Men,Chest Bag for Men Crossbody Bag for Men Stylish Shoulder Bag for Men Water&Scratch Resistant,Anti-Theft Mens Sling Bag Side Bag with USB Charging Port Earphone Port Fit Up to 10inch iPad.Black",1804,4.5,(529)
https://www.amazon.in/Harissons-Backpack-Abrassion-Integrated-backstaps/dp/B07PBKQXCZ/ref=sr_1_192?keywords=bags&qid=1679421614&sr=8-192,"HARISSONS Bags Delta 39 L Polyester Black 15.6 inch Laptop Backpack with Built-in Rain Cover & Anti-Sweat Air Mesh | Office, Travel and Casual Laptop Bag with Detailed Organizers for Men & Women",1822,4.2,"(1,589)"
https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B0B25B5PB6/ref=sr_1_193?keywords=bags&qid=1679421622&sr=8-193,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",289,4.4,(281)
https://www.amazon.in/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG/ref=sr_1_194?keywords=bags&qid=1679421622&sr=8-194,"AirCase Office Sling Messenger Bag fits upto 15.6"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Spacious Pockets for Office/Travel, Black- With Warranty",1451,3.8,"(1,165)"
https://www.amazon.in/uppercase-Professional-Backpack-resistant-sustainable/dp/B0BRMWDNZ7/ref=sr_1_195?keywords=bags&qid=1679421622&sr=8-195,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",2400,4.7,(19)
https://www.amazon.in/Clownfish-Trident-Laptop-Briefcase-Messenger/dp/B079HZJTK2/ref=sr_1_196?keywords=bags&qid=1679421622&sr=8-196,The Clownfish Trident Series Laptop Briefcase 15.6 inch Laptop Bag Messenger Bag (Dark Brown),2149,4.4,(236)
https://www.amazon.in/Harissons-Office-Laptop-Backpacks-Women/dp/B09D3YYYNG/ref=sr_1_197?keywords=bags&qid=1679421622&sr=8-197,Harissons Bags Volt 15.6 inch Office Laptop Backpacks for Men and Women,1348,4.2,(220)
https://www.amazon.in/Trunkit-Resistance-Trekking-Compartment-Rucksack/dp/B09NRVW114/ref=sr_1_198?keywords=bags&qid=1679421622&sr=8-198,Trunkit High Water Resistance Trekking Hiking Travel Bag With Shoe Compartment Rucksack,559,4.1,(63)
https://www.amazon.in/Skybags-Network-Unisex-Blue-Laptop/dp/B0B4DTMVXY/ref=sr_1_199?keywords=bags&qid=1679421622&sr=8-199,Skybags Network Pro 26L Unisex Blue Laptop Bags,2999,3.9,(57)
https://www.amazon.in/Red-Lemon-Backpack-Travelling-Weekender/dp/B0B9WX3QD8/ref=sr_1_200?keywords=bags&qid=1679421622&sr=8-200,"Red Lemon BANGE Cyborg Laptop Backpack for Men Business Travelling Backpack with USB Charger Port,Weekender Carry-On laptop bag for men",2999,4.1,(32)
https://www.amazon.in/BUCKETLIST%C2%AE-Backpack-Laptop-Charging-Resistant/dp/B0BMQPZ4V4/ref=sr_1_201?keywords=bags&qid=1679421622&sr=8-201,BUCKETLIST® Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric 30 Liters (Black) (Pack of 1),699,2.8,(4)
https://www.amazon.in/COSMUS-Polyester-Navy-Laptop-Backpack/dp/B01FVQLLU0/ref=sr_1_202?keywords=bags&qid=1679421622&sr=8-202,COSMUS Darwin Navy Blue Laptop Backpack for (15.6 inch),1231,4.3,"(9,901)"
https://www.amazon.in/Derben-Fabric-Leather-Laptop-Messenger/dp/B08TVL3MWJ/ref=sr_1_203?keywords=bags&qid=1679421622&sr=8-203,"DERBEN CLOVE® 15.6 Men and Women Laptop, MacBook Shoulder Messenger Sling Office Bag - Grey",899,4.1,(131)
https://www.amazon.in/F-Gear-Carlton-Laptop-Backpack-Black/dp/B072R5Z149/ref=sr_1_204?keywords=bags&qid=1679421622&sr=8-204,F Gear Carlton V2 Leather 27 Liters Laptop Backpack Sch Bag(Black),787,4.3,(54)
https://www.amazon.in/Tinytot-School-Backpack-College-Multipurpose/dp/B09C5J2MN7/ref=sr_1_205?keywords=bags&qid=1679421622&sr=8-205,Tinytot School Bag School Backpack College Backpack Travel Backpack Office Backpack Multipurpose Backpack Picnic Bag for Boys & Girls,589,4.3,(292)
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BQFVH29F/ref=sr_1_206?keywords=bags&qid=1679421622&sr=8-206,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Sky Blue),699,4.6,(6)
https://www.amazon.in/Mount-Rucksack-Hiking-Trekking-Backpack/dp/B07B4DYD37/ref=sr_1_207?keywords=bags&qid=1679421622&sr=8-207,"Mount Track ninja 40 Liters rucksack, hiking & trekking backpack",594,4.0,(215)
https://www.amazon.in/DZert-Polyester-Black-White-Backpack/dp/B07GXX2BP3/ref=sr_1_208?keywords=bags&qid=1679421622&sr=8-208,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Red Black,296,3.8,"(2,292)"
https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QL8633G/ref=sr_1_209?keywords=bags&qid=1679421629&sr=8-209,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",929,4.0,(998)
https://www.amazon.in/15-6-inch-Briefcase-Waterproof-Artificial-Compatible/dp/B094GB8VS2/ref=sr_1_210?keywords=bags&qid=1679421629&sr=8-210,"WORLD SPEED 15.6-inch Laptop Computer Briefcase,Water Resistant, Business Bag with Waterproof Zipper,Shoulder Bag Artificial Leather Handbag,Compatible with laptop MacBook Notebook,for Men/Women",799,4.1,(552)
https://www.amazon.in/Blackpink-Backpack-Charging-Headset-College/dp/B09XMGJZH8/ref=sr_1_211?keywords=bags&qid=1679421629&sr=8-211,Urban Tribe Fitpack Neo Multipurpose 15.6 Inch| Water Repellent |26 Litres | Laptop Gym Backpack With Shoe Compartment For Men And Women (Beige),1598,3.8,(43)
https://www.amazon.in/TUFFGEAR-Bag-Workout-Litre-Duffle/dp/B08M66BVY2/ref=sr_1_212?keywords=bags&qid=1679421629&sr=8-212,Gym Bag TUFFGEAR Workout 23 Litre Gym Duffle Bag (Black),295,4.0,(904)
https://www.amazon.in/BROGBUS-Business-Messenger-Sling-10-05inch/dp/B09QLD9GJY/ref=sr_1_213?keywords=bags&qid=1679421629&sr=8-213,"BROGBUS pu Leather Men Bag Casual Business Messenger Bag for Cross body Bag Male Shoulder Bags PU Leather Sling Messenger Bag (Brown, L- 10.05inch H- 11.5inch W- 3inch)",939,4.1,(426)
https://www.amazon.in/Greemito-Multipurpose-clothespin-bag-Vegetables/dp/B08W8TY43R/ref=sr_1_214?keywords=bags&qid=1679421629&sr=8-214,Greemito Multipurpose clothespin bag with hanger | Bathroom Organizer Hanging Bag | Hanging Net Bags For Vegetables and Fruits Storage | Pack of (2),299,4.2,(37)
https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B08BYQZYYC/ref=sr_1_215?keywords=bags&qid=1679421629&sr=8-215,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),1499,4.3,"(7,733)"
https://www.amazon.in/POLICE-Stylish-Premium-Quality-Backpack/dp/B084Q4N84P/ref=sr_1_216?keywords=bags&qid=1679421629&sr=8-216,POLICE Walt Laptop Backpack Business Office College Travel Bags for Men Fits Up to 15 inch Laptop Notebook - Black,1689,4.1,(620)
https://www.amazon.in/LL-LEATHER-LAND-DESIGNER-BAGS/dp/B0BD4TTDHD/ref=sr_1_217?keywords=bags&qid=1679421629&sr=8-217,LL LEATHER LAND DESIGNER BAGS Women Sling Bag,299,4.0,"(1,630)"
https://www.amazon.in/QUDDY-Capacity-Cosmetic-Cosmetics-Organizer/dp/B0BVWH7FS5/ref=sr_1_218?keywords=bags&qid=1679421629&sr=8-218,"QUDDY Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer Bags",799,,
https://www.amazon.in/Resistance-Backpack-Students-Compartment-50x37x26Cm/dp/B09X5Y2CB2/ref=sr_1_219?keywords=bags&qid=1679421629&sr=8-219,Wooum 48 L Casual Water Resistance Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with 15.6 Inch Laptop Compartment 50x37x26Cm,569.,3.6,(57)
https://www.amazon.in/GoTrippin-Camping-Outdoors-Polyester-Adjustable/dp/B088LHS5LP/ref=sr_1_220?keywords=bags&qid=1679421629&sr=8-220,"GoTrippin Waist Bags for Men Women- Premium Stitching, Branded Zippers, Waterproof pocket, RFID safe- Large Fanny pack for Hiking Travel Camping Running Sports Outdoors, Money Belt with Adjustable Strap (Polyester,Black)",999,4.4,"(1,897)"
https://www.amazon.in/Ace-Laptop-Backpack-Charging-College/dp/B09ZB5HGWB/ref=sr_1_221?keywords=bags&qid=1679421629&sr=8-221,Large 26L Ace Laptop Backpack Laptop Bag | Office Bag With USB Charging Port | College Bag,569,4.0,(1)
https://www.amazon.in/F-Gear-Fortune-Backpack-Navy-Blue/dp/B07B7K7212/ref=sr_1_222?keywords=bags&qid=1679421629&sr=8-222,"F Gear Fortune Navy Blue, Red 27 Liters Laptop Backpack (2700)",747,4.1,(491)
https://www.amazon.in/uppercase-Professional-Backpack-resistant-sustainable/dp/B0BR1D4SL1/ref=sr_1_223?keywords=bags&qid=1679421629&sr=8-223,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",1800,4.9,(17)
